,CA,ZQS,ZQS,BC,Queen Charlotte Is,,,,,,,Куин-Шарлотт-Айленд,,,,Куин-Шарлотт-Айленд,,,,1,,
,ZA,UTW,UTW,,Queenstown,,,,,,,Квинстаун,,,,Квинстаун,,,,1,,
,AU,UEE,UEE,TS,Queenstown,,,,,,,Куинстаун,,,,Куинстаун,,,,1,,
,MZ,UEL,UEL,,Quelimane,,,,,,,Келимане,,,,Келимане,,,,1,,
,CR,XQP,XQP,,Quepos,,,,,,,Куэпос,,,,Куэпос,,,,1,,
,MX,QRO,QRO,,Queretaro,,,,,,,Керетаро,,,,Керетаро,,,,1,,
,CA,YQZ,YQZ,BC,Quesnel,,,,,,,Квеснел,,,,Квеснел,,,,1,,
,PK,UET,UET,,Quetta,,,,,,,Кветта,,,,Кветта,,,,1,,
,GT,AAZ,AAZ,,Quetzaltenango,,,,,,,Кесальтенанго,,,,Кесальтенанго,,,,1,,
,VN,UIH,UIH,,Qui Nhon,,,,,,,Кви-Ньок,,,,Кви-Ньок,,,,1,,
,CO,UIB,UIB,,Quibdo,,,,,,,Кибдо,,,,Кибдо,,,,1,,
,GT,AQB,AQB,,Quiche,,,,,,,Киче,,,,Киче,,,,1,,
,US,UIL,UIL,WA,Quillayute St,,,Quillayute State,Quillayute State,Quillayute State,,Квиллейют,,,,Квиллейют,,Quillayute State,,1,,
,AU,ULP,ULP,QL,Quilpie,,,,,,,Куилпи,,,,Куилпи,,,,1,,
,PE,UMI,UMI,,Quincemil,,,,,,,Кинсемиль,,,,Кинсемиль,,,,1,,
,US,MQI,MQI,MA,Quincy,,,,,,,Кинси,,,,Кинси,,,,1,,
,US,UIN,UIN,IL,Quincy Mnpl,,,Quincy Municipal,Quincy Municipal,Quincy Municipal,,Квинси Мунисипал,,,,Квинси Мунисипал,,Quincy Municipal,,1,,
,VU,UIQ,UIQ,,Quine Hill,,,,,,,Кин-Хилл,,,,Кин-Хилл,,,,1,,
,AU,UIR,UIR,NS,Quirindi,,,,,,,Куиринди,,,,Куиринди,,,,1,,
,VE,MUN,MUN,,Quiriquire,,,,,,,Кирикире,,,,Кирикире,,,,1,,
,GL,QUE,QUE,,Qullissat,,,,,,,Куллиссат,,,,Куллиссат,,,,1,,
,LS,UTG,UTG,,Quthing,,,,,,,Квутхинг,,,,Квутхинг,,,,1,,
,DE,LRC,LRC,,R A F,,,,,,,Р А Ф,,,,Р А Ф,,,,1,,
,DE,BGN,BGN,,R A F,,,,,,,Р А Ф,,,,Р А Ф,,,,1,,
,LR,SNI,SNI,,R E Murray,,,R.E. Murray,R.E. Murray,R.E. Murray,,Р. Е. Мюррей,,,,Р. Е. Мюррей,,R.E. Murray,,1,,
,US,MJX,MJX,NJ,R J Miller,,,Robert J. Miller,Robert J. Miller,Robert J. Miller,,Р. Дж. Миллер,,,,Р. Дж. Миллер,,Robert J. Miller,,1,,
,US,TUL,RVS,OK,R Lloyd Jones,,,R. Lloyd Jones,R. Lloyd Jones,R. Lloyd Jones,,Р. Ллойд Джонс,,,,Р. Ллойд Джонс,,R. Lloyd Jones,,1,,
,US,WAS,DCA,DC,R Reagan Nat,,,R Reagan National,R Reagan National,R Reagan National,,Р. Рейган,,,,Р. Рейган,,R Reagan National,,1,,
,DZ,AAE,AAE,,Rabah Bitat,,,,,,,Лес-Салинес,,,,Лес-Салинес,,,,1,,
,PG,RBP,RBP,,Rabaraba,,,,,,,Рабараба,,,,Рабараба,,,,1,,
,FJ,RBI,RBI,,Rabi,,,,,,,Раби,,,,Раби,,,,1,,
,CV,BVC,BVC,,Rabil,,,,,,,Рабиль,,,,Рабиль,,,,1,,
,VN,VKG,VKG,,Rach Gia,,,,,,,Рач-Дже,,,,Рач-Дже,,,,1,,
,RU,RAT,RAT,,Raduzhny,,,,,,,Радужный,,,,Радужный,,,,1,,
,CA,YRA,YRA,NT,Rae Lakes,,,,,,,Рей-Лейкс,,,,Рей-Лейкс,,,,1,,
,NZ,OHA,OHA,,Raf Base,,,,,,,Реф-Бейз,,,,Реф-Бейз,,,,1,,
,GB,FFD,FFD,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,CY,AKT,AKT,,Raf Station,,,,,,,Акротири,,,,Акротири,,,,1,,
,GB,ODH,ODH,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,SQZ,SQZ,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,LYE,LYE,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,AYH,AYH,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,UHF,UHF,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,BZZ,BZZ,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,ABB,ABB,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,WTN,WTN,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,LMO,LMO,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,GQJ,GQJ,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,GB,BEX,BEX,,Raf Station,,,,,,,Раф Стейшн,,,,Раф Стейшн,,,,1,,
,CU,GER,GER,,Rafael Cabre,,,,,,,Рафаэль Кабре,,,,Рафаэль Кабре,,,,1,,
,CO,CTG,CTG,,Rafael Nunez,,,,,,,Рафаеэль Нунез,,,,Рафаеэль Нунез,,,,1,,
,AR,RAF,RAF,SF,Rafaela,,,,,,,Рас-Ан-Наб,,,,Рас-Ан-Наб,,,,1,,
,CF,RFA,RFA,,Rafai,,,,,,,Рафаи,,,,Рафаи,,,,1,,
,SA,RAH,RAH,,Rafha,,,,,,,Рафха,,,,Рафха,,,,1,,
,IR,RJN,RJN,,Rafsanjan,,,,,,,Рафсанджан,,,,Рафсанджан,,,,1,,
,AU,BHS,BHS,NS,Raglan,,,,,,,Реглан,,,,Реглан,,,,1,,
,NZ,RAG,RAG,,Raglan,,,,,,,Реглан,,,,Реглан,,,,1,,
,PK,RYK,RYK,,Rahim Yar Khan,,,,,,,Рахим-Яр-Хан,,,,Рахим-Яр-Хан,,,,1,,
,PF,RFP,RFP,,Raiatea,,,,,,,Пайатеа,,,,Пайатеа,,,,1,,
,CA,XDO,XDO,QC,Railway Station,,,Spoorwegstation,,Gare,,Гранде-Ривьере,,,,Гранде-Ривьере,,Estación,,1,,
,CA,YOP,YOP,AB,Rainbow Lake,,,,,,,Рейнбоу-Лейк,,,,Рейнбоу-Лейк,,,,1,,
,IN,RPR,RPR,,Raipur,,,,,,,Райпур,,,,Райпур,,,,1,,
,PF,RVV,RVV,,Raivavae Airport,,,,,,,,,,,,,,,1,,
,IN,BHO,BHO,,Raja Bhoj,,,,,,,Бхопал,,,,Бхопал,,,,1,,
,IN,ATQ,ATQ,,Raja Sansi,,,,,,,Раджа Санси,,,,Раджа Санси,,,,1,,
,IN,RJA,RJA,,Rajahmundry,,,,,,,Раджахмандри,,,,Раджахмандри,,,,1,,
,NP,RJB,RJB,,Rajbiraj,,,,,,,Раджбирадж,,,,Раджбирадж,,,,1,,
,IN,HYD,HYD,,Rajiv Gandhi Intl,,,,,,,Бегумпет,,,,Бегумпет,,,,1,,
,IN,RJI,RJI,,Rajouri,,,,,,,Раджури,,,,Раджури,,,,1,,
,BD,RJH,RJH,,Rajshahi,,,,,,,Раджшахи,,,,Раджшахи,,,,1,,
,PG,RAA,RAA,,Rakanda,,,,,,,Раканда,,,,Раканда,,,,1,,
,US,HSB,HSB,IL,Raleigh,,,,,,,Ралей,,,,Ралей,,,,1,,
,US,RDU,RDU,NC,Raleigh Durham,,,,,,,Релей-Дерхем,,,,Релей-Дерхем,,,,1,,
,US,TAL,TAL,AK,Ralph Calhoun,,,,,,,Ральф Калун,,,,Ральф Калун,,,,1,,
,EG,TFR,TFR,,Ramadan,,,,,,,Рамадан,,,,Рамадан,,,,1,,
,IN,RMD,RMD,,Ramagundam,,,,,,,Рамагундам,,,,Рамагундам,,,,1,,
,SB,RBV,RBV,,Ramata,,,,,,,Рамата,,,,Рамата,,,,1,,
,NP,RHP,RHP,,Ramechhap,,,,,,,Рамечхап,,,,Рамечхап,,,,1,,
,AU,RAM,RAM,NT,Ramingining,,,,,,,Ремингининг,,,,Ремингининг,,,,1,,
,HN,SAP,SAP,,Ramon V Morales,,,Ramon Villeda Morales,Ramon Villeda Morales,Ramon Villeda Morales,,Рамон В. Моралес,,,,Рамон В. Моралес,,Ramon Villeda Morales,,1,,
,US,RMP,RMP,AK,Rampart,,,,,,,Рампарт,,,,Рампарт,,,,1,,
,IR,RZR,RZR,,Ramsar,,,,,,,Рамсар,,,,Рамсар,,,,1,,
,MY,RNU,RNU,,Ranau,,,,,,,Ранау,,,,Ранау,,,,1,,
,ZA,JNB,QRA,,Randgermiston,,,,,,,Ранджермистон,,,,Ранджермистон,,,,1,,
,US,SAT,RND,TX,Randolph Afb,,,,,,,Рандолф,,,,Рандолф,,,,1,,
,US,RNG,RNG,CO,Rangely,,,,,,,Рейнджли,,,,Рейнджли,,,,1,,
,US,RGR,RGR,TX,Ranger Municipal,,,,,,,Рейнджер Мунисипал,,,,Рейнджер Мунисипал,,,,1,,
,PF,RGI,RGI,,Rangiroa,,,,,,,Рангироа,,,,Рангироа,,,,1,,
,BD,RAU,RAU,,Rangpur,,,,,,,Рангпур,,,,Рангпур,,,,1,,
,CA,YRT,YRT,NU,Rankin Inlet,,,,,,,Ранкин-Инлет,,,,Ранкин-Инлет,,,,1,,
,TH,UNN,UNN,,Ranong,,,,,,,Ранонг,,,,Ранонг,,,,1,,
,ID,RSK,RSK,,Ransiki,,,,,,,Рансики,,,,Рансики,,,,1,,
,PF,RRR,RRR,,Raroia,,,,,,,,,,,,,,,1,,
,CK,RAR,RAR,,Rarotonga,,,,,,,Раротонга,,,,Раротонга,,,,1,,
,AE,RKT,RKT,,Ras Al Khaimah,,,,,,,Рас-Эль-Хайма,,,,Рас-Эль-Хайма,,International,,1,,
,IR,RAS,RAS,,Rasht,,,Sandra-e-Jangal,Sandra-e-Jangal,Sandra-e-Jangal,,Рашт,,,,Рашт,,Sandra-e-Jangal,,1,,
,US,RSP,RSP,AK,Raspberry Strait,,,,,,,Распберри,,,,Распберри,,,,1,,
,KH,RBE,RBE,,Ratanakiri,,,,,,,Ратанакири,,,,Ратанакири,,,,1,,
,LK,CMB,RML,,Ratmalana,,,,,,,Ратмалана,,,,Ратмалана,,,,1,,
,IN,RTC,RTC,,Ratnagiri,,,,,,,Ратнагири,,,,Ратнагири,,,,1,,
,YE,RXA,RXA,,Raudha,,,,,,,Рауда,,,,Рауда,,Rawdah,,1,,
,IS,RFN,RFN,,Raufarhofn,,,,,,,Рауфархофн,,,,Рауфархофн,,,,1,,
,IT,RAN,RAN,,Ravenna,,,,,,,Ла-Спрета,,,,Ла-Спрета,,,,1,,
,AU,RVT,RVT,WA,Ravensthorpe,,,,,,,,,,,,,,,1,,
,PK,RAZ,RAZ,,Rawala Kot,,,,,,,Равала-Кот,,,,Равала-Кот,,,,1,,
,US,RWL,RWL,WY,Rawlins,,,,,,,Ролинз,,,,Ролинз,,,,1,,
,US,RDG,RDG,PA,Reading Mnpl,,,Reading Municipal,Reading Municipal,Reading Municipal,,Ридинг Мунисипал,,,,Ридинг Мунисипал,,Reading Municipal,,1,,
,PF,REA,REA,,Reao,,,,,,,Реао,,,,Реао,,,,1,,
,JP,RBJ,RBJ,,Rebun,,,,,,,Ребун,,,,Ребун,,,,1,,
,AR,RCQ,RCQ,SF,Reconquista,,,,,,,Реконкиста,,,,Реконкиста,,,,1,,
,US,RBL,RBL,CA,Red Bluff Fss,,,,,,,Ред-Блафф,,,,Ред-Блафф,,,,1,,
,CA,YQF,YQF,AB,Red Deer,,,,,,,Ред-Дир,,,,Ред-Дир,,,,1,,
,US,RDV,RDV,AK,Red Devil,,,,,,,Ред-Девил,,,,Ред-Девил,,,,1,,
,US,RDB,RDB,AK,Red Dog,,,,,,,Ред-Дог,,,,Ред-Дог,,,,1,,
,CA,YRL,YRL,ON,Red Lake,,,,,,,Ред-Лейк,,,,Ред-Лейк,,,,1,,
,CA,YRS,YRS,MB,Red Sucker Lake,,,,,,,Ред-Сакер-Лейк,,,,Ред-Сакер-Лейк,,,,1,,
,US,DFW,RBD,TX,Redbird,,,,,,,Редберд,,,,Редберд,,,,1,,
,VU,RCL,RCL,,Redcliffe,,,,,,,Редклифф,,,,Редклифф,,,,1,,
,US,RDD,RDD,CA,Redding,,,,,,,Реддинг,,,,Реддинг,,,,1,,
,BR,RDC,RDC,PA,Redencao,,,,,,,Реденкао,,,,Реденкао,,,,1,,
,US,HSV,HUA,AL,Redstone Aaf,,,,,,,Редстоун,,,,Редстоун,,,,1,,
,US,RWF,RWF,MN,Redwood,,,,,,,Редвуд-Фоллз,,,,Редвуд-Фоллз,,,,1,,
,PL,OSP,OSP,,Redzikowo,,,,,,,Редзиково,Rędzikowo,,,Редзиково,,,,1,,
,IE,CHE,CHE,,Reenroe,,,,,,,Ринро,,,,Ринро,,,,1,,
,US,LBB,REE,TX,Reese Afb,,,,,,,Риз,,,,Риз,,,,1,,
,US,TVF,TVF,MN,Reg,,,Thief River Falls Regional,Thief River Falls Regional,Thief River Falls Regional,,Рег,,,,Рег,,Thief River Falls Regional,,1,,
,US,LIT,LIT,AR,Reg Apt,,,Little Rock Regional Vliegveld,Regional Airport,Little Rock Aéroport Régional,,Рег,,,,Рег,,Little Rock Regional Aeropuerto,,1,,
,IT,REG,REG,,Reggio Di Calabria,,,,,,,Т. Меннити,,,,Т. Меннити,,,,1,,
,CA,YQR,YQR,SK,Regina,,,,,,,Реджайна,,,,Реджайна,,,,1,,
,GF,REI,REI,,Regina,,,,,,,Регина,,,,Регина,,,,1,,
,US,FAM,FAM,MO,Regional,,,Farmington Regional,Farmington Regional,Farmington Regional,,Риджионал,,,,Риджионал,,Farmington Regional,,1,,
,US,DAB,DAB,FL,Regional,,,Daytona Beach Regional,Daytona Beach Regional,Daytona Beach Regional,,Реджионал,,,,Реджионал,,Daytona Beach Regional,,1,,
,US,FSD,FSD,SD,Regional,,,Sioux Falls Regional,Sioux Falls Regional,Sioux Falls Regional,,Риджионал,,,,Риджионал,,Sioux Falls Regional,,1,,
,US,VLD,VLD,GA,Regional,,,Valdosta Regional,Valdosta Regional,Valdosta Regional,,Реджионал,,,,Реджионал,,Valdosta Regional,,1,,
,US,HIE,HIE,NH,Regional,,,Whitefield Regional,Whitefield Regional,Whitefield Regional,,Реджионал,,,,Реджионал,,Whitefield Regional,,1,,
,US,PNS,PNS,FL,Regional,,,Pensacola Regional,Pensacola Regional,Pensacola Regional,,Риджионал,,,,Риджионал,,Pensacola Regional,,1,,
,CA,YCC,YCC,ON,Regional,,,Cornwall Regional,Cornwall Regional,Cornwall Regional,,Реджионал,,,,Реджионал,,Cornwall Regional,,1,,
,US,RAP,RAP,SD,Regional,,,Rapid City Regional,,Rapid City Regional,,Риджионал,,,,Риджионал,,Rapid City Regional,,1,,
,US,SHV,SHV,LA,Regional,,,Shreveport Regional,Shreveport Regional,Shreveport Regional,,Риджионал,,,,Риджионал,,Shreveport Regional,,1,,
,US,PMH,PMH,OH,Regional,,,,,,,Риджионал,,,,Риджионал,,,,1,,
,BR,MGF,MGF,PR,Regional De Maringa,,,,,,,Режионал Де Маринга,,,,Режионал Де Маринга,,,,1,,
,BR,JDO,JDO,CE,Regional Do Cariri,,,Juazeiro Do Norte,,Juazeiro Do Norte,,Режионал До Карири,,,,Режионал До Карири,,Juazeiro Do Norte,,1,,
,US,REH,REH,DE,Rehoboth Beach,,,,,,,Рехобот-Бич,,,,Рехобот-Бич,,,,1,,
,US,SJC,RHV,CA,Reid Hillview,,,,,,,Рейд Хиллвью,,,,Рейд Хиллвью,,,,1,,
,AW,AUA,AUA,,Reina Beatrix,,,,,,,Рейна-Беатрикс,,,,Рейна-Беатрикс,,,,1,,
,ZA,RVO,RVO,,Reivilo,,,,,,,Рейвило,,,,Рейвило,,,,1,,
,MX,MID,MID,,Rejon,,,,,,,Реджон,,,,Реджон,,,,1,,
,FR,RNE,RNE,,Renaison,,,,,,,Ренесон,,,,Ренесон,,,,1,,
,ID,MKW,MKW,,Rendani,,,,,,,Рендани,,,,Рендани,,,,1,,
,AU,RMK,RMK,SA,Renmark,,,,,,,Ренмарк,,,,Ренмарк,,,,1,,
,SB,RNL,RNL,,Rennell,,,,,,,Реннель,,,,Реннель,,,,1,,
,US,GLD,GLD,KS,Renner Field,,,,,,,Реннер Филд,,,,Реннер Филд,,,,1,,
,US,RNZ,RNZ,IN,Rensselaer,,,,,,,Ренсселер,,,,Ренсселер,,,,1,,
,US,RNT,RNT,WA,Renton,,,,,,,Рентон,,,,Рентон,,,,1,,
,US,EHT,EHT,CT,Rentschler,,,,,,,Рентшлер,,,,Рентшлер,,,,1,,
,US,MHS,MHS,CA,Rep,,,Mount Shasta Rep,,Mount Shasta Rep,,Реп,,,,Реп,,Mount Shasta Rep,,1,,
,US,FRG,FRG,NY,Republic Fld,,,Republic Field,Republic Field,Republic Field,,Репаблик,,,,Репаблик,,Republic Field,,1,,
,CA,YUT,YUT,NU,Repulse Bay,,,,,,,Репулс-Бей,,,,Репулс-Бей,,,,1,,
,BR,REZ,REZ,RJ,Resende,,,,,,,Ресенде,,,,Ресенде,,,,1,,
,AR,RES,RES,CH,Resistencia,,,,,,,Ресистенсия,,,,Ресистенсия,,,,1,,
,CA,YRB,YRB,NU,Resolute,,,,,,,Ресолут,,,,Ресолут,,,,1,,
,CA,YRE,YRE,NU,Resolution Island,,,,,,,Ресолюшн-Айленд,,,,Ресолюшн-Айленд,,,,1,,
,ES,REU,REU,,Reus,,,,,,,Реус,,,,Реус,,,,1,,
,CA,YRV,YRV,BC,Revelstoke,,,,,,,Ревелстоук,,,,Ревелстоук,,,,1,,
,IN,REW,REW,,Rewa,,,,,,,Рева,,,,Рева,,,,1,,
,BO,REY,REY,,Reyes,,,,,,,Рейес,,,,Рейес,,,,1,,
,IS,RHA,RHA,,Reykholar,,,,,,,Рейкхолар,,,,Рейкхолар,,,,1,,
,IS,MVA,MVA,,Reykjahlid,,,,,,,Рейкьяхлид,,,,Рейкьяхлид,,,,1,,
,IS,REK,RKV,,Reykjavik Dom,,,Reykjavik Domestic,Reykjavik Domestic,Reykjavik Domestic,,Рейкьявик Дом,,,,Рейкьявик Дом,,Reykjavik Domestic,,1,,
,US,RIF,RIF,UT,Reynolds,,,,,,,Рейнолдс,,,,Рейнолдс,,,,1,,
,US,JXN,JXN,MI,Reynolds Mncpl,,,Reynolds Municipal,Reynolds Municipal,Reynolds Municipal,,Рейнолдс Мунисипал,,,,Рейнолдс Мунисипал,,Reynolds Municipal,,1,,
,DE,FRA,FRF,,Rhein Main Afb,,,,,,,Рейн Майн,,,,Рейн Майн,,,,1,,
,DE,GMY,GMY,,Rheindahlen,,,,,,,Райндален,,,,Райндален,,,,1,,
,PT,QEG,QEG,,Ribeira Grande,,,,,,,Рибейра-Гранде,,,,Рибейра-Гранде,,,,1,,
,US,LYO,LYO,KS,Rice County Mncpl,,,Rice County Municipal,Rice County Municipal,Rice County Municipal,,Райс Каунти Мунисипал,,,,Райс Каунти Мунисипал,,Rice County Municipal,,1,,
,US,RIE,RIE,WI,Rice Lake,,,,,,,Райс-Лейк,,,,Райс-Лейк,,,,1,,
,US,RMG,RMG,GA,Richard B Russell,,,Richard B Russel,,Richard B Russel,,Ричард Б. Рассел,,,,Ричард Б. Рассел,,Richard B Russel,,1,,
,US,DLH,SUW,MN,Richard I Bong,,,,,,,Ричард И. Бонг,,,,Ричард И. Бонг,,,,1,,
,SN,RDT,RDT,,Richard Toll,,,,,,,Ричард-Толл,,,,Ричард-Толл,,,,1,,
,ZA,RCB,RCB,,Richards Bay,,,,,,,Ричардс-Бей,,,,Ричардс-Бей,,,,1,,
,US,MSS,MSS,NY,Richards Field,,,,,,,Ричардс Филд,,,,Ричардс Филд,,,,1,,
,US,GVW,GVW,MO,Richards Gebau,,,Richards-Gebaur,Richards Gebaur,Richards-Gebaur,,Ричардс Гебау,,,,Ричардс Гебау,,Richards-Gebaur,,1,,
,US,RLD,RLD,WA,Richland,,,,,,,Ричленд,,,,Ричленд,,,,1,,
,US,SDY,SDY,MT,Richland Mncpl,,,Richland Municipal,Richland Municipal,Richland Municipal,,Ричленд Мунисипал,,,,Ричленд Мунисипал,,Richland Municipal,,1,,
,US,RID,RID,IN,Richmond,,,,,,,Ричмонд,,,,Ричмонд,,,,1,,
,AU,RCM,RCM,QL,Richmond,,,,,,,Ричмонд,,,,Ричмонд,,,,1,,
,AU,XRH,XRH,NS,Richmond Afb,,,,,,,Ричмонд,,,,Ричмонд,,,,1,,
,US,RIC,RIC,VA,Richmond Intl,,,Richmond International,Richmond International,Richmond International,,Ричмонд Интернешнл,,,,Ричмонд Интернешнл,,Richmond Internacional,,1,,
,US,CMH,LCK,OH,Rickenbacker,,,,,,,Рикенбекер,,,,Рикенбекер,,,,1,,
,IS,OLI,OLI,,Rif,,,,,,,Риф,,,,Риф,,,,1,,
,LV,RIX,RIX,,Riga Intl,,,,,,,Рига,,,,Рига,,,,1,,
,CA,YRG,YRG,NL,Rigolet,,,,,,,Риголет,,,,Риголет,,,,1,,
,HR,RJK,RJK,,Rijeka,,,,,,,Риека,,,,Риека,,,,1,,
,PF,RMT,RMT,,Rimatara,,,,,,,,,,,,,,,1,,
,CA,YXK,YXK,QC,Rimouski,,,,,,,Римуски,,,,Римуски,,,,1,,
,AR,RDS,RDS,NE,Rincon De Los Sauces,,,,,,,Ринкон-Де-Лос-Сауцес,,,,Ринкон-Де-Лос-Сауцес,,,,1,,
,SB,RIN,RIN,,Ringi Cove,,,,,,,Ринги-Коув,,,,Ринги-Коув,,,,1,,
,US,BDF,BDF,IL,Rinkenberger,,,,,,,Ринкенбергер,,,,Ринкенбергер,,,,1,,
,PA,RIZ,RIZ,,Rio Alzucar,,,,,,,Рио-Альцукар,,,,Рио-Альцукар,,,,1,,
,AR,RCU,RCU,CD,Rio Cuarto,,,,,,,Рио-Куарто,,,,Рио-Куарто,,,,1,,
,BR,RIO,GIG,RJ,Rio De Janeiro Intl,,,Rio De Janeiro International,Rio De Janeiro International,Rio De Janeiro International,,Рио-де-Жанейро Интернешнл,,,,Рио-де-Жанейро Интернешнл,,Rio De Janeiro Internacional,,1,,
,CR,RFR,RFR,,Rio Frio,,,,,,,Рио-Фрио,,,,Рио-Фрио,,,,1,,
,AR,RGL,RGL,SC,Rio Gallegos Intl,,,Rio Gallegos International,Rio Gallegos International,Rio Gallegos International,,Рио-Гальегос Интернешнл,,,,Рио-Гальегос Интернешнл,,Rio Gallegos Internacional,,1,,
,AR,RGA,RGA,TF,Rio Grande,,,,,,,Рио-Гранде,,,,Рио-Гранде,,,,1,,
,BR,RIG,RIG,RS,Rio Grande,,,,,,,Риу-Гранди,,,,Риу-Гранди,,,,1,,
,AR,RHD,RHD,SE,Rio Hondo,,,,,,,Рио-Хондо,,,,Рио-Хондо,,,,1,,
,AR,ROY,ROY,CB,Rio Mayo,,,,,,,Рио-Майо,,,,Рио-Майо,,,,1,,
,PA,RSI,RSI,,Rio Sidra,,,,,,,Рио-Сидра,,,,Рио-Сидра,,,,1,,
,PA,RIT,RIT,,Rio Tigre,,,,,,,Рио-Тигре,,,,Рио-Тигре,,,,1,,
,AR,RYO,RYO,SC,Rio Turbio,,,,,,,Рио-Турбио,,,,Рио-Турбио,,,,1,,
,BR,RVD,RVD,GO,Rio Verde,,,,,,,Риу-Верди,,,,Риу-Верди,,,,1,,
,CO,RCH,RCH,,Riohacha,,,,,,,Риохача,,,,Риохача,,,,1,,
,PE,RIJ,RIJ,,Rioja,,,,,,,Риоха,,,,Риоха,,,,1,,
,JP,RIS,RIS,,Rishiri,,,,,,,Рисири,,,,Рисири,,,,1,,
,UY,RVY,RVY,,Rivera,,,,,,,Ривера,,,,Ривера,,,,1,,
,LR,RVC,RVC,,Rivercess,,,,,,,Риверцесс,,,,Риверцесс,,,,1,,
,CA,YYI,YYI,MB,Rivers,,,,,,,Риверс,,,,Риверс,,,,1,,
,CA,YRN,YRN,BC,Rivers Inlet,,,,,,,Риверс-Инлет,,,,Риверс-Инлет,,,,1,,
,US,RAL,RAL,CA,Riverside,,,,,,,Риверсайд,,,,Риверсайд,,,,1,,
,US,RIW,RIW,WY,Riverton,,,,,,,Ривертон,,,,Ривертон,,,,1,,
,FR,PGF,PGF,,Rivesaltes,,,,,,,Ривесальтес,,,,Ривесальтес,,,,1,,
,CA,YTN,YTN,QC,Riviere Au Tonner,,,,,Rivière au Tonner,,Ривьер-о-Тоннер,,,,Ривьер-о-Тоннер,,,,1,,
,CA,YRI,YRI,QC,Riviere Du Loup,,,,,Rivière du Loup,,Ривьер-ду-Лоуп,,,,Ривьер-ду-Лоуп,,,,1,,
,YE,RIY,RIY,,Riyan Mukalla,,,,,,,Риян-Мукалла,,,,Риян-Мукалла,,Riyan,,1,,
,VG,TOV,RAD,,Road Town,,,,,,,Роуд Таун,,,,Роуд Таун,,,,1,,
,US,ROA,ROA,VA,Roanoke Mnpl,,,Roanoke Municipal,Roanoke Municipal,Roanoke Municipal,,Роуноук Мунисипал,,,,Роуноук Мунисипал,,Roanoke Municipal,,1,,
,HN,RTB,RTB,,Roatan,,,,,,,Роатан,,,,Роатан,,,,1,,
,KN,SKB,SKB,,Robert L Bradshaw,,,,,,,Роберт Л. Брадшоу,,,,Роберт Л. Брадшоу,,,,1,,
,US,WVL,WVL,ME,Robert Lafle,,,,,,,Роберт Лафль,,,,Роберт Лафль,,,,1,,
,US,RKR,RKR,OK,Robert S Kerr,,,,,,,Роберт С. Керр,,,,Роберт С. Керр,,,,1,,
,US,SYL,SYL,CA,Roberts Aaf,,,,,,,Робертс,,,,Робертс,,,,1,,
,US,RDM,RDM,OR,Roberts Field,,,,,,,Робертс Филд,,,,Робертс Филд,,,,1,,
,LR,MLW,ROB,,Roberts Intl,,,Roberts International,Roberts International,Roberts International,,Робертс Интернешнл,,,,Робертс Интернешнл,,Roberts Internacional,,1,,
,ZA,ROD,ROD,,Robertson,,,,,,,Робертсон,,,,Робертсон,,,,1,,
,CA,YRJ,YRJ,QC,Roberval,,,,,,,Роберваль,,,,Роберваль,,,,1,,
,AU,ROH,ROH,QL,Robinhood,,,,,,,Робинхуд,,,,Робинхуд,,,,1,,
,US,MCN,WRB,GA,Robins Afb,,,,,,,Робинс,,,,Робинс,,,,1,,
,PG,RNR,RNR,,Robinson River,,,,,,,Робинзон-Ривер,,,,Робинзон-Ривер,,,,1,,
,AU,RRV,RRV,NT,Robinson River,,,,,,,Робинсон Ривер,,,,Робинсон Ривер,,,,1,,
,AU,RBC,RBC,VI,Robinvale,,,,,,,Робинвейл,,,,Робинвейл,,,,1,,
,BO,RBO,RBO,,Robore,,,,,,,Роборе,,,,Роборе,,,,1,,
,GF,CAY,CAY,,Rochambeau,,,,,,,Рошамбо,,,,Рошамбо,,,,1,,
,US,RCE,RCE,WA,Roche Harbor,,,,,,,Рош-Харбор,,,,Рош-Харбор,,,,1,,
,GB,RCS,RCS,,Rochester,,,,,,,Рочестер,,,,Рочестер,,,,1,,
,US,RST,RST,MN,Rochester Mnpl,,,Rochester Municipal,Rochester Municipal,Rochester Municipal,,Рочестер Мунисипал,,,,Рочестер Мунисипал,,Rochester Municipal,,1,,
,US,JVL,JVL,WI,Rock County,,,,,,,Рок Каунти,,,,Рок Каунти,,,,1,,
